Airport ID,Latitude,Longitude
N/A,20.689,-75.531
GER,21.835,-82.784
N/A,0,0
N/A,0,0
N/A,23.033,-82.579
N/A,0,0
N/A,0,0
N/A,22.421,-83.678
N/A,0,0
N/A,0,0
N/A,22.871,-82.509
SNU,22.492,-79.944
N/A,0,0
N/A,0,0
N/A,22.095,-84.152
N/A,21.509,-77.017
N/A,21.642,-82.955
N/A,0,0
N/A,21.971,-79.442
N/A,21.788,-79.997
N/A,0,0
N/A,0,0
VRA,23.034,-81.435
VTU,20.988,-76.936
CYB,19.687,-79.883
GCM,0,0
LYB,0,0
GCM,19.293,-81.357
N/A,24.288,-77.684
ASD,24.698,-77.796
N/A,0,0
N/A,24.159,-77.59
MHH,26.511,-77.083
SAQ,25.054,-78.049
N/A,0,0
AXP,22.442,-73.971
N/A,26.004,-77.395
TCB,26.745,-77.391
WKR,0,0
CCZ,25.417,-77.881
N/A,25.738,-77.84
N/A,0,0
BIM,25.7,-79.264
N/A,0,0
N/A,0,0
N/A,0,0
N/A,24.629,-75.674
N/A,24.315,-75.454
N/A,0,0
N/A,22.746,-74.182
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GGT,23.563,-75.878
GGT,0,0
ELH,25.476,-76.681
N/A,0,0
GHB,25.284,-76.331
N/A,24.594,-76.832
RSD,24.892,-76.178
N/A,24.169,-76.439
N/A,0,0
N/A,0,0
FPO,26.559,-78.695
N/A,0,0
WTD,26.686,-78.978
IGA,20.975,-73.667
LGI,23.179,-75.093
N/A,0,0
SML,23.583,-75.269
MYG,22.379,-73.013
NAS,25.039,-77.466
N/A,22.182,-75.729
N/A,0,0
ZSA,24.063,-74.524
BZE,17.539,-88.308
N/A,0,0
AIT,-18.825,-159.774
AIU,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PYE,0,0
RAR,-21.203,-159.806
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ICI,0,0
N/A,0,0
CST,0,0
N/A,0,0
NAN,-17.754,177.443
PTF,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MNF,0,0
MFJ,0,0
SUV,-18.043,178.559
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LKB,0,0
LMG,-16.467,179.34
N/A,0,0
N/A,0,0
RTA,0,0
SVU,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SUV,0,0
EUA,0,0
TBU,-21.241,-175.15
HPA,-19.777,-174.341
N/A,0,0
NFO,0,0
NTT,0,0
N/A,0,0
VAV,-18.585,-173.963
N/A,0,0
N/A,0,0
N/A,0,0
ABF,0,0
BEZ,0,0
N/A,0,0
FUN,-8.517,179.217
MNK,0,0
MZK,0,0
MTK,0,0
NIG,0,0
OOT,0,0
TRW,1.381,173.147
AEA,0,0
TBF,-1.224,174.776
TMN,0,0
NON,0,0
AIS,0,0
TSU,0,0
BBG,0,0
N/A,0,0
HUE,-19.08,-169.926
FUT,0,0
WLS,-13.238,-176.199
APW,0,0
N/A,0,0
APW,-13.83,-172.008
N/A,0,0
MXS,0,0
PPG,-14.331,-170.71
RUR,-22.434,-151.361
TUB,-23.365,-149.524
AAA,-17.353,-145.51
N/A,-15.82,-140.887
TIH,-15.119,-148.231
APK,0,0
REA,-18.466,-136.439
FAV,-16.054,-145.657
N/A,0,0
XMH,-14.437,-146.07
GMR,-23.08,-134.89
KKR,-15.663,-146.885
MKP,-16.585,-143.657
NAU,-14.177,-141.267
TKV,0,0
PKP,-14.809,-138.813
PUK,0,0
N/A,0,0
TKP,-14.712,-145.253
AXR,-15.248,-146.616
MVT,-14.868,-148.717
NUK,0,0
N/A,-20.783,-138.568
FHZ,0,0
TKX,-14.456,-145.024
NHV,-8.796,-140.229
N/A,-9.769,-139.011
UAP,0,0
UAH,0,0
BOB,-16.444,-151.751
N/A,0,0
RGI,-14.954,-147.661
HUH,-16.687,-151.022
MOZ,-17.49,-149.762
HOI,-18.075,-140.946
MAU,-16.426,-152.244
RFP,-16.723,-151.466
N/A,-21.808,-138.794
VHZ,0,0
N/A,0,0
SLH,0,0
N/A,0,0
EAE,0,0
CCV,0,0
LOD,0,0
SSR,0,0
LPM,0,0
LNB,0,0
MWF,0,0
LNE,0,0
NUS,0,0
N/A,0,0
N/A,-15.501,167.222
TGH,0,0
ULB,0,0
VLS,0,0
WLH,0,0
SWJ,0,0
N/A,0,0
N/A,0,0
AWD,0,0
DLY,0,0
FTA,0,0
IPA,0,0
N/A,0,0
N/A,0,0
N/A,0,0
VLI,-17.699,168.32
ILP,0,0
TGJ,0,0
N/A,0,0
KNQ,-21.053,164.838
N/A,0,0
N/A,0,0
N/A,0,0
KOC,-20.546,164.256
LIF,-20.775,167.24
GEA,-22.258,166.473
N/A,0,0
N/A,0,0
MEE,-21.482,168.037
N/A,0,0
TOU,-20.791,165.259
UVE,-20.641,166.573
NOU,-22.014,166.213
N/A,0,0
AKL,-37.008,174.792
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TUO,-38.74,176.084
N/A,-37.03,174.973
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BHE,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CHC,-43.489,172.532
CHT,-43.81,-176.457
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
DUD,-45.928,170.198
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GIS,-38.663,177.978
MON,-43.907,170.128
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
HKK,-42.714,170.985
N/A,0,0
HLZ,-37.866,175.332
N/A,-39.647,176.767
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KKE,-35.263,173.912
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KAT,-35.07,173.285
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ALR,-45.212,169.373
N/A,0,0
N/A,0,0
GTN,-43.765,170.133
N/A,0,0
MFN,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MZP,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TEU,-45.533,167.65
N/A,0,0
N/A,0,0
N/A,0,0
MRO,-40.973,175.634
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
NPE,0,0
N/A,0,0
N/A,0,0
NPL,-39.009,174.179
NSN,-41.298,173.221
IVC,-46.412,168.313
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-40.206,175.388
N/A,0,0
PCN,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
OAM,-44.97,171.082
N/A,0,0
N/A,0,0
N/A,0,0
PMR,-40.321,175.617
PPQ,-40.905,174.989
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ZQN,-45.021,168.739
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ROT,-38.109,176.317
N/A,0,0
N/A,0,0
N/A,-39.446,175.658
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-90,0
N/A,0,0
N/A,0,0
N/A,0,0
TRG,-37.672,176.196
N/A,0,0
TKF,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TIU,-44.303,171.225
N/A,0,0
N/A,0,0
TEU,0,0
N/A,-44.235,170.118
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BHE,-41.518,173.87
N/A,0,0
N/A,-77.883,166.65
WKA,-44.725,169.243
N/A,-43.551,172.553
N/A,0,0
WHK,-37.921,176.914
N/A,0,0
N/A,0,0
WLG,-41.327,174.805
N/A,-39.007,177.407
N/A,-36.788,174.63
WRE,-35.768,174.365
WSZ,-41.738,171.581
N/A,0,0
WAG,-39.962,175.025
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BIM,0,0
N/A,0,0
N/A,0,0
BST,0,0
N/A,0,0
CCN,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
FAH,0,0
FBD,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GRG,0,0
N/A,0,0
N/A,0,0
KWH,0,0
HEA,34.21,62.228
JAA,34.399,70.499
N/A,0,0
N/A,0,0
N/A,0,0
KBL,34.566,69.212
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KDH,31.506,65.848
N/A,0,0
KHT,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MMZ,35.934,64.759
MZR,36.707,67.209
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,33.391,62.261
N/A,36.75,65.912
N/A,0,0
N/A,0,0
SGA,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,36.775,69.532
N/A,0,0
N/A,0,0
UND,36.665,68.911
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ZAJ,0,0
BAH,26.271,50.634
N/A,25.918,50.591
ADE,0,0
BHN,0,0
N/A,0,0
AAY,0,0
N/A,0,0
N/A,0,0
UKR,0,0
N/A,0,0
IHN,0,0
RIY,0,0
N/A,0,0
AXK,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
HOD,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SAH,0,0
SCT,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TAI,0,0
N/A,0,0
AHB,18.24,42.656
LEA,25.284,49.486
ABT,20.296,41.634
BHH,19.984,42.623
N/A,25.911,49.591
DMM,26.471,49.798
DHA,26.265,50.152
N/A,0,0
N/A,0,0
GIZ,16.901,42.586
ELQ,26.303,43.774
URY,31.411,37.279
HAS,27.438,41.686
N/A,0,0
N/A,27.039,49.405
N/A,21.348,39.173
N/A,0,0
JED,21.679,39.156
N/A,0,0
N/A,0,0
HBT,27.901,45.528
MED,24.553,39.705
EAM,17.611,44.419
N/A,0,0
AQI,28.335,46.125
N/A,25.174,47.488
N/A,24.71,44.964
N/A,24.107,41.036
N/A,22.703,39.07
RAH,29.626,43.491
RUH,24.957,46.699
N/A,28.079,48.611
RAE,30.907,41.138
N/A,26.723,50.031
SHW,17.467,47.121
AJO,29.785,40.1
SLF,20.465,45.619
TUU,28.365,36.619
TIF,21.483,40.544
N/A,25.214,46.641
N/A,27.869,48.768
TUI,31.692,38.731
N/A,0,0
N/A,20.504,45.199
EJH,26.198,36.476
YNB,24.144,38.063
N/A,0,0
ABD,30.365,48.233
N/A,0,0
N/A,32.434,48.398
N/A,30.745,49.676
N/A,30.337,50.828
QMJ,32.002,49.271
N/A,30.835,49.535
N/A,0,0
N/A,0,0
MRX,30.556,49.152
N/A,0,0
N/A,0,0
AWZ,31.337,48.762
N/A,25.876,55.033
BUZ,28.945,50.834
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,27.212,54.318
N/A,27.484,52.618
KIH,26.527,53.982
BDH,26.532,54.822
N/A,0,0
N/A,0,0
N/A,29.259,50.324
N/A,25.909,54.539
N/A,26.81,53.356
N/A,0,0
N/A,0,0
N/A,0,0
KSH,34.346,47.156
N/A,32.934,47.483
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,33.586,46.405
N/A,0,0
N/A,33.436,48.286
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SDG,35.247,47.007
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,32.929,51.561
N/A,0,0
N/A,32.567,51.691
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,32.751,51.862
N/A,0,0
N/A,0,0
N/A,32.621,51.697
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
RAS,37.325,49.606
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,34.868,48.552
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,34.14,49.848
N/A,0,0
N/A,0,0
N/A,35.703,51.475
N/A,0,0
N/A,0,0
N/A,35.645,51.381
N/A,0,0
THR,35.689,51.313
N/A,0,0
N/A,36.241,50.047
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,35.591,53.495
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BND,27.218,56.378
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,28.727,57.67
KER,30.261,56.957
N/A,29.084,58.45
N/A,0,0
N/A,0,0
N/A,27.158,56.172
N/A,26.755,55.902
N/A,30.298,56.052
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,29.551,55.672
N/A,0,0
N/A,0,0
N/A,0,0
XBJ,32.896,59.276
N/A,36.501,61.065
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,36.424,55.106
N/A,0,0
N/A,0,0
N/A,37.493,57.301
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,33.668,56.892
N/A,0,0
N/A,0,0
N/A,37.628,56.173
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,37.383,55.452
N/A,36.909,54.402
N/A,0,0
N/A,0,0
N/A,0,0
N/A,34.169,51.318
N/A,36.663,51.465
N/A,0,0
N/A,0,0
N/A,0,0
RZR,36.91,50.679
N/A,0,0
N/A,0,0
N/A,0,0
N/A,36.644,53.188
OMH,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,28.721,54.441
N/A,0,0
N/A,28.892,53.723
N/A,0,0
N/A,0,0
N/A,28.586,53.579
N/A,0,0
N/A,27.674,54.381
N/A,0,0
N/A,29.754,52.694
N/A,0,0
N/A,0,0
N/A,27.371,53.189
SYZ,29.539,52.589
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,38.326,48.424
N/A,37.349,46.126
N/A,0,0
N/A,0,0
N/A,39.604,47.881
N/A,0,0
N/A,0,0
TBZ,38.133,46.235
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,36.774,48.36
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
AZD,31.905,54.276
N/A,0,0
N/A,0,0
N/A,31.097,61.544
ZBR,25.443,60.382
N/A,0,0
N/A,0,0
ZAH,29.476,60.906
N/A,27.236,60.72
N/A,25.653,57.799
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
AMM,31.722,35.993
ADJ,31.972,35.991
AQJ,29.611,35.018
N/A,0,0
N/A,0,0
N/A,31.865,35.219
OMF,32.356,36.259
KWI,29.227,47.98
BEY,33.813,35.489
N/A,34.589,36.011
AUH,24.433,54.651
N/A,0,0
N/A,0,0
AZI,24.428,54.458
N/A,24.074,52.463
N/A,24.187,52.614
N/A,24.262,55.609
N/A,24.248,54.547
N/A,0,0
N/A,24.78,52.56
N/A,25.146,52.874
N/A,24.861,53.078
DXB,25.255,55.364
FJR,25.112,56.324
RKT,25.613,55.939
SHJ,25.328,55.517
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KHS,26.171,56.241
N/A,0,0
MSH,20.675,58.89
MCT,23.593,58.284
N/A,0,0
N/A,0,0
N/A,0,0
SLL,17.039,54.091
N/A,0,0
N/A,23.067,57.65
SUH,0,0
TTH,17.666,54.024
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,32.972,70.525
N/A,0,0
N/A,29.347,71.711
N/A,35.886,71.801
N/A,0,0
N/A,0,0
N/A,0,0
N/A,28.875,64.404
N/A,0,0
N/A,29.961,70.486
N/A,31.909,70.896
N/A,0,0
LYP,31.365,72.995
N/A,0,0
GWD,25.233,62.329
GIL,35.919,74.334
N/A,28.284,68.449
N/A,25.068,61.805
N/A,0,0
KHI,24.906,67.161
HDD,25.318,68.366
N/A,0,0
N/A,0,0
N/A,27.793,66.643
N/A,0,0
N/A,0,0
N/A,28.594,65.425
OHT,0,0
LHE,31.521,74.403
N/A,31.495,74.346
N/A,0,0
N/A,33.05,73.638
MFG,34.338,73.508
N/A,32.563,71.571
MJD,27.335,68.143
N/A,25.683,69.073
N/A,33.013,70.064
N/A,24.893,66.939
MUX,30.203,71.419
WNS,26.219,68.39
N/A,29.538,66.022
N/A,30.741,73.357
ORW,25.273,64.588
N/A,33.902,70.071
PJG,26.954,64.132
PSI,25.284,63.333
N/A,0,0
PEW,33.994,71.514
N/A,33.561,73.032
UET,30.251,66.938
RYK,28.385,70.28
ISB,33.616,73.099
N/A,30.758,72.282
N/A,34.081,71.972
RAZ,33.849,73.798
N/A,0,0
N/A,35.335,75.536
SKZ,27.722,68.792
N/A,0,0
N/A,32.049,72.665
SDT,34.813,72.352
SUL,28.645,69.177
N/A,31.889,72.309
N/A,33.986,72.611
BDN,24.841,68.838
N/A,0,0
TRB,25.986,63.03
N/A,32.305,69.569
PZH,31.358,69.463
N/A,0,0
SDA,33.262,44.234
BSR,30.549,47.662
ALP,36.181,37.224
DAM,33.411,36.516
DEZ,35.285,40.176
N/A,37.024,41.194
LTK,35.401,35.949
PMS,34.557,38.317
DOH,25.261,51.565
PAQ,61.595,-149.089
BTI,70.134,-143.577
BET,60.78,-161.838
N/A,0,0
BIG,63.994,-145.721
N/A,0,0
N/A,59.362,-155.257
BRW,71.285,-156.766
BTT,66.915,-151.528
CDB,55.206,-162.724
N/A,64.301,-149.12
N/A,0,0
CDV,60.492,-145.477
N/A,61.78,-166.039
N/A,0,0
ADK,51.878,-176.646
DLG,59.045,-158.503
ADQ,57.75,-152.494
DUT,53.9,-166.543
EDF,61.251,-149.806
EHM,58.647,-162.061
EIL,64.666,-147.101
ENA,60.573,-151.245
FAI,64.815,-147.856
FBK,64.837,-147.614
N/A,61.266,-149.653
N/A,0,0
GAL,64.736,-156.937
GKN,62.155,-145.456
SGY,59.46,-135.316
N/A,0,0
HOM,59.646,-151.476
ILI,59.754,-154.911
UTO,65.993,-153.704
JNU,58.355,-134.576
N/A,0,0
AKN,58.677,-156.649
KTN,55.356,-131.714
LUR,68.875,-166.11
MCG,62.953,-155.606
N/A,59.45,-146.309
N/A,0,0
MRI,61.214,-149.846
ANC,61.174,-149.996
ANN,55.042,-131.572
OME,64.512,-165.445
ORT,62.961,-141.929
OTZ,66.884,-162.598
N/A,56.578,-169.661
PML,59.011,-161.819
SCC,70.195,-148.465
SIT,57.047,-135.361
SNP,57.167,-170.22
SVW,61.097,-155.574
SYA,52.712,174.114
TAL,65.174,-152.109
TNC,65.563,-167.922
TKA,62.32,-150.094
TLJ,62.894,-155.976
UNK,63.888,-160.799
VDZ,61.134,-146.248
N/A,0,0
AIN,70.613,-159.86
N/A,0,0
YAK,59.503,-139.66
N/A,0,0
N/A,0,0
CIS,-2.767,0
FYU,66.571,-145.25
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ROP,14.174,145.243
SPN,15.119,145.729
N/A,13.5,144.833
UAM,13.584,144.93
GUM,13.484,144.797
TNI,14.998,145.619
BKH,22.022,-159.787
HDH,21.579,-158.21
N/A,0,0
N/A,0,0
N/A,21.483,-158.039
HNM,20.796,-156.014
N/A,0,0
N/A,0,0
JHM,20.963,-156.674
N/A,0,0
N/A,0,0
KOA,19.739,-156.046
N/A,0,0
N/A,0,0
LIH,21.976,-159.339
MKK,21.153,-157.096
N/A,0,0
MUE,20.001,-155.668
N/A,0,0
N/A,0,0
N/A,0,0
NGF,21.449,-157.768
HNL,21.316,-157.927
LNY,20.786,-156.951
OGG,20.899,-156.431
BSF,19.76,-155.554
ITO,19.72,-155.049
UPP,20.265,-155.86
N/A,0,0
N/A,0,0
N/A,0,0
JON,16.729,-169.534
1Z8,11.341,162.328
MAJ,7.065,171.272
N/A,9.397,167.471
KWA,8.72,167.731
CXI,1.986,-157.35
N/A,0,0
N/A,0,0
N/A,0,0
MDY,28.201,-177.381
OLI,70.499,-149.879
PIZ,69.733,-163.005
TKK,7.462,151.843
PNI,6.985,158.209
ROR,7.367,134.544
KSA,5.357,162.958
YAP,9.499,138.082
KNH,24.432,118.359
CMJ,0,0
PIF,22.672,120.462
N/A,24.855,121.237
TTT,22.757,121.093
N/A,0,0
N/A,0,0
GNI,22.674,121.458
N/A,25.056,121.243
KHH,22.575,120.351
CYI,23.462,120.393
N/A,0,0
N/A,0,0
TXG,24.186,120.654
N/A,0,0
N/A,0,0
KYD,22.029,121.527
N/A,0,0
N/A,24.264,120.621
N/A,0,0
MZW,26.224,120.002
TNN,22.95,120.206
N/A,0,0
N/A,24.818,120.939
MZG,23.569,119.628
N/A,22.793,121.182
N/A,22.705,120.281
N/A,0,0
N/A,0,0
N/A,22.7,120.482
TSA,25.069,121.552
TPE,25.08,121.232
N/A,0,0
WOT,23.371,119.494
N/A,0,0
N/A,0,0
HUN,24.023,121.618
NRT,35.765,140.386
MMJ,36.167,137.923
N/A,36.181,140.415
N/A,0,0
N/A,0,0
N/A,24.289,153.979
KIJ,0,0
N/A,0,0
N/A,0,0
IWO,24.784,141.322
SHM,33.662,135.364
N/A,34.591,133.933
N/A,0,0
OBO,42.733,143.217
CTS,42.775,141.692
HKD,41.77,140.822
SPK,42.794,141.666
MMB,43.881,144.164
SHB,43.577,144.96
SPK,43.116,141.38
RBJ,0,0
KUH,0,0
N/A,42.89,143.158
WKJ,45.404,141.801
N/A,0,0
IKI,33.749,129.785
UBJ,33.93,131.279
N/A,0,0
N/A,0,0
N/A,0,0
TSJ,34.285,129.33
MBE,44.304,143.404
AKJ,43.671,142.447
OIR,0,0
RIS,45.242,141.186
N/A,33.883,130.653
KUM,30.386,130.659
FUJ,32.666,128.833
FUK,33.586,130.45
TNE,30.547,130.95
KOJ,31.803,130.719
KMI,31.877,131.448
N/A,32.084,131.452
OIT,33.479,131.737
KKJ,33.836,130.947
KMJ,32.837,130.855
NGS,32.922,129.923
N/A,0,0
N/A,31.367,130.845
N/A,33.685,131.041
ASJ,28.431,129.712
N/A,27.425,128.701
TKN,27.836,128.881
N/A,36.143,136.224
N/A,35.394,136.869
N/A,34.75,137.703
KMQ,36.394,136.408
NGO,35.255,136.924
OKI,36.181,133.325
TOY,36.648,137.187
N/A,34.813,138.298
HIJ,34.435,132.922
OKJ,34.757,133.856
IZO,35.414,132.89
N/A,0,0
N/A,34.034,131.549
YGJ,35.492,133.236
N/A,34.144,132.236
KCZ,33.544,133.671
MYJ,33.827,132.7
ITM,34.785,135.438
KMQ,0,0
TTJ,35.53,134.166
TKS,34.133,134.606
TAK,34.214,134.016
N/A,34.596,135.603
N/A,34.045,131.052
AOJ,40.734,140.691
GAJ,38.412,140.371
N/A,0,0
N/A,40.556,141.466
HNA,39.431,141.136
AXT,39.616,140.219
MSJ,40.703,141.368
N/A,0,0
SDJ,38.139,140.917
N/A,38.405,141.219
N/A,0,0
N/A,38.812,139.787
N/A,35.454,139.45
N/A,0,0
N/A,34.987,139.829
N/A,35.672,139.528
HAC,33.115,139.786
N/A,0,0
N/A,35.841,139.41
N/A,35.398,139.91
N/A,35.799,140.011
OIM,34.784,139.361
MMY,34.072,139.56
N/A,35.514,139.394
HND,35.552,139.779
OKO,35.748,139.348
N/A,0,0
KWJ,35.126,126.81
KUB,35.904,126.616
N/A,34.759,126.38
N/A,35.878,127.119
RSU,34.84,127.615
N/A,37.884,127.718
SHO,38.148,128.601
N/A,0,0
N/A,0,0
N/A,0,0
KAG,37.753,128.944
N/A,0,0
N/A,37.438,127.96
N/A,38.061,128.669
CJU,33.511,126.493
N/A,35.141,128.696
PUS,35.179,128.938
N/A,0,0
N/A,35.171,129.129
N/A,35.088,128.07
USN,35.593,129.352
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,36.961,127.033
N/A,0,0
SSN,37.446,127.114
N/A,0,0
OSN,37.091,127.029
N/A,0,0
N/A,0,0
GMP,37.558,126.791
N/A,0,0
N/A,0,0
N/A,37.239,127.007
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KPO,35.988,129.42
N/A,35.856,129.211
TAE,35.894,128.659
N/A,0,0
N/A,36.716,127.499
YEC,36.632,128.355
OKA,26.196,127.646
N/A,26.729,127.762
DNA,26.356,127.767
ISG,24.344,124.187
UEO,26.363,126.714
N/A,0,0
MMD,25.846,131.263
MMY,24.783,125.295
AGJ,0,0
HTR,0,0
KTD,25.948,131.321
SHI,24.827,125.145
N/A,0,0
RNJ,27.044,128.401
N/A,26.274,127.756
OGN,24.467,122.978
MNL,14.509,121.019
N/A,6.106,125.236
CEB,7.165,124.21
N/A,0,0
CGY,8.414,124.611
MNL,7.617,124.059
LGP,7.828,123.46
N/A,6.058,125.096
N/A,9.758,125.481
N/A,0,0
ZAM,6.922,122.059
N/A,0,0
BAG,16.375,120.619
N/A,0,0
N/A,14.129,122.98
N/A,0,0
N/A,14.986,120.493
N/A,16.035,120.241
N/A,12.361,121.046
N/A,15.326,119.969
N/A,0,0
N/A,0,0
N/A,13.955,121.125
N/A,13.208,120.605
N/A,13.585,123.271
N/A,20.452,121.98
N/A,14.293,122.646
N/A,17.554,120.357
N/A,0,0
N/A,16.596,120.303
N/A,17.638,121.731
N/A,0,0
N/A,13.578,124.206
N/A,13.361,121.825
N/A,0,0
N/A,16.93,121.753
N/A,16.619,121.252
TAC,11.227,125.028
BCD,10.643,122.929
N/A,12.072,124.545
DGT,9.334,123.302
N/A,0,0
N/A,12.502,124.636
N/A,11.036,125.743
N/A,0,0
ILO,10.713,122.545
KLO,11.681,122.378
N/A,0,0
NOP,10.308,123.979
N/A,0,0
N/A,11.056,124.566
PPS,9.742,118.759
N/A,11.598,122.753
SJI,10.766,121.932
N/A,0,0
